X,Y,shapeName,shapeISO,shapeID,shapeGroup,shapeType
29.9801376882447,-1.61512986706154,Miyove,,72400831B22776379463626,RWA,ADM3
30.0679023342164,-1.4891336988523,Mukarange,,72400831B39819535541474,RWA,ADM3
30.2231350271182,-1.71255793860169,Muko,,72400831B21886767198553,RWA,ADM3
30.0959036725135,-1.71611331156139,Mutete,,72400831B32517993393561,RWA,ADM3
30.1424836874833,-1.68102907795357,Nyamiyaga,,72400831B96747966707637,RWA,ADM3
30.0041683079231,-1.59286579298008,Nyankenke,,72400831B2735059194251,RWA,ADM3
29.9952554330782,-1.46827902362924,Rubaya,,72400831B63132903855034,RWA,ADM3
30.1221687103028,-1.61568017982268,Rukomo,,72400831B84955294017627,RWA,ADM3
30.1070647909705,-1.47518437062734,Rushaki,,72400831B40258586058653,RWA,ADM3
30.1551707293205,-1.73599251732429,Rutare,,72400831B23871962811556,RWA,ADM3
30.1850360351674,-1.64021158445101,Ruvune,,72400831B93182739266250,RWA,ADM3
